_id,type,companyOrSchool,civility,howWeMet,createdAt,updatedAt,validatedEmail,company.type,company.address,company.tvaNumber,lastConnection,,"La colonne ""companyOrSchool"" est une précision du type de client. La collection profile contient les profils de type ""expert"" et ""company"".
Dans les profils de type ""company"" nous faisons la distinctions entre les entreprises (company) et les écoles (school). "
64e70cac39328140f591f123,company,school,female,entreprise partenaire,24/08/2023,1692863855357,VRAI,SAS,"124 Rue Abbé de l'Épée, Bordeaux, France",0,,,
64e3293d911dbb2585e1140e,company,school,female,bouche à oreille,21/08/2023,1693381438867,VRAI,SASU,"5 Rue de Hanovre, Paris, France",20,1693381438865,,
64d0a99897d6b324b741c38f,company,school,male,autre,07/08/2023,1693311805813,VRAI,SARL,"6/8 Boulevard Papin, Lille, France",20,1693311794088,,
64cb6d5c643f6b152bdaca5a,company,school,male,autre,03/08/2023,1691137592115,VRAI,ASSO,"20bis, Jardin Boieldieu à La Défense (92071)",0,1691137592112,,
64ca5e0b643f6b152bdac93e,company,school,female,bouche à oreille,02/08/2023,1690983947804,,,,,,,
64ca556a643f6b152bdac92f,company,school,male,bouche à oreille,02/08/2023,1691068760127,VRAI,SAS,"2 Rue de la Martinellerie, Trélazé, France",0,,,
64c2453a02ad7455c86b99aa,company,school,male,bouche à oreille,27/07/2023,1700474918668,VRAI,SAS,"89 Quai des Chartrons, Bordeaux, France",20,1700474918666,,
64c0ee5902ad7455c86b9790,company,school,female,autre,26/07/2023,1690365740252,VRAI,SARL,"Quai de Bacalan, Bordeaux, France",0,,,
64bfee0b02ad7455c86b936c,company,company,male,entreprise partenaire,25/07/2023,1690300066172,VRAI,ASSO,"9 Rue Bleue, Paris, France",20,,,
64be6eac044a1149b7aba2b0,company,school,female,bouche à oreille,24/07/2023,1690201772066,VRAI,,,,,,
64b937fb044a1149b7ab9a86,company,school,male,bouche à oreille,20/07/2023,1693554608071,VRAI,SAS,"4 QUAI DES QUEYRIES, 33000 Bordeaux",20,1693554608069,,
64b7e59184e22e017f494548,company,school,male,linkedin,19/07/2023,1689773457048,VRAI,,,,,,
64b532f35b32d14c2c8da90f,company,school,female,bouche à oreille,17/07/2023,1689596659612,VRAI,,,,,,
64aedc22cb34de02d72d4096,company,school,female,autre,12/07/2023,1695908156177,VRAI,SAS,51 RUE CAMILLE GODARD 33000 BORDEAUX,,,,
64aea91acb34de02d72d4019,company,school,female,autre,12/07/2023,1701260335024,VRAI,ASSO,"8 Avenue Simone Veil, Décines-Charpieu, France",0,1701260329834,,
64ae7e0bcb34de02d72d3fae,company,school,female,bouche à oreille,12/07/2023,1692274478305,VRAI,SARL,"5 Rue Moncey, Paris, France",0,1692274478303,,
64a5339fe0843b7be97f5930,company,school,male,autre,05/07/2023,1688548255917,VRAI,ASSO,,,,,
64a2c768e0843b7be97f5407,company,company,female,,03/07/2023,1688390196037,VRAI,SAS,"11 Cours du 30 Juillet, Bordeaux, France",20,1688390196034,,
649ef3c8e0843b7be97f4e50,company,company,male,entreprise partenaire,30/06/2023,1701871308228,VRAI,MICRO,"1st arrondissement of Paris, Paris, France",20,1701871308226,,
649e8e91e0843b7be97f4d04,company,company,male,autre,30/06/2023,1688113114841,VRAI,ASSO,"18 Rue Ramus, 75020 Paris, France",0,,,
649a9c79e0843b7be97f44a8,company,school,female,autre,27/06/2023,1689157016242,VRAI,SAS,"10-12 Rue René Viviani, Nantes, France",0,1689157016240,,
6499b3ace0843b7be97f429f,company,company,male,bouche à oreille,26/06/2023,1696351194343,VRAI,EIRL,"19 Rue Sextius Michel, Paris, France",0,1696351194339,,
64943869be132659d9fe28a5,company,company,male,bouche à oreille,22/06/2023,1687435369159,VRAI,,,,,,
6492a905be132659d9fe24df,company,school,female,autre,21/06/2023,1687939659112,VRAI,EIRL,"43 Rue Eugène Oudiné, 75013 Paris, France",20,1687939659109,,
649011bcbe132659d9fe1f38,company,school,female,autre,19/06/2023,1687163324856,VRAI,,,,,,
648c6187bf50bf6e8c8e4ae6,company,school,female,bouche à oreille,16/06/2023,1686921670229,VRAI,SAS,,0,,,
6489691316b46110c144d1e3,company,school,female,autre,14/06/2023,1688981511570,VRAI,SA,12 RUE ALEXANDRE PARODI 75010 PARIS,,1688981511567,,
6488749416b46110c144d024,company,company,male,recherche web,13/06/2023,1699352239207,VRAI,SAS,27 RUE LUCIEN LANGENIEUX 42300 ROANNE,0,1699352239205,,
64883bd916b46110c144cf02,company,school,female,autre,13/06/2023,1688040221359,VRAI,SARL,"11 Passage Panama, Lyon, France",0,1688040221357,,
64832fbc0f428d0ac2be06ee,company,school,male,autre,09/06/2023,1686319036383,VRAI,,,,,,
6481d9a50a45f03a65e00fb4,company,school,female,autre,08/06/2023,1686231673958,VRAI,,,0,,,
6481c45c0a45f03a65e00f89,company,company,male,autre,08/06/2023,1686226012490,,,,,,,
6481ade00a45f03a65e00f3a,company,school,male,bouche à oreille,08/06/2023,1686640815750,VRAI,SARL,"Hangar 18, quai de Bacalan, Bordeaux, France",0,1686640815746,,
647f635b0a45f03a65e009a5,company,company,male,autre,06/06/2023,1690967250072,VRAI,SAS,"27 Rue Lucien Langenieux, Roanne, France",0,1690967250070,,
647f085c0a45f03a65e008c1,company,school,female,entreprise partenaire,06/06/2023,1699969132305,VRAI,SARL,"1 Quai Armand Lalande, Bordeaux, France",20,1699969132303,,
647ed53e0a45f03a65e0077f,company,company,female,autre,06/06/2023,1686151831667,VRAI,EI,"12 Rue La Fayette, Paris, France","2,1",,,
646f7962de81f4250f63570a,company,company,female,autre,25/05/2023,1685203618559,VRAI,SASU,"28 Rue de la Bibliothèque, Marseille, France",20,,,
646f62b3de81f4250f6356de,company,school,female,autre,25/05/2023,1686726366205,VRAI,ASSO,,0,1686726366201,,
64676cd47818b449e7acde96,company,school,female,bouche à oreille,19/05/2023,1684499786580,VRAI,EURL,"52 Rue de Marseille, 33000 Bordeaux, France",20,,,
645e48f8f1f6ab046a9b5b03,company,school,male,autre,12/05/2023,1683900663912,VRAI,,,,,,
645459558eb450085c332993,company,school,female,recherche web,05/05/2023,1683249784137,VRAI,SAS,"18 Rue du Dôme, Boulogne-Billancourt, France",0,,,
6454547f8eb450085c33298e,company,school,female,bouche à oreille,05/05/2023,1683248493530,VRAI,SAS,"18 Rue du Dôme, Boulogne-Billancourt, France",0,,,
645357a68eb450085c332893,company,school,male,autre,04/05/2023,1696335669118,VRAI,EI,"3A Lyon - L'École Internationale du Management Responsable, Rue du Sergent Michel Berthet, Lyon, France",0,1696335669117,,
6452fb538eb450085c33283a,company,school,female,bouche à oreille,04/05/2023,1683159891119,VRAI,SARL,,,,,
644a87308eb450085c331d61,company,school,female,bouche à oreille,27/04/2023,1697465695724,VRAI,,,,1697465695722,,
644a41ce8eb450085c331bf7,company,school,male,autre,27/04/2023,1701419216671,VRAI,SARL,"11 Place des Quinconces, Bordeaux, France",0,1701419216669,,
643eb41435958379464a1d8d,company,school,male,autre,18/04/2023,1687864529668,VRAI,SARL,"208 Avenue de la Marne, Mérignac, France",0,1687864529666,,
6437b7358d41ed32e87705ec,company,school,female,bouche à oreille,13/04/2023,1687435200300,VRAI,SAS,"65 Boulevard Pierre 1er, Le Bouscat, France",20,1687435200298,,
6433d61395cfbe13649d4023,company,company,male,parrainage,10/04/2023,1686140603912,VRAI,SARL,21 Rue Grateloup,20,1686140603910,,
642ebf8895cfbe13649d3b62,company,school,female,,06/04/2023,1684738518817,VRAI,SARL,"Hangar G2, Quai Armand Lalande, Bordeaux, France",20,1684738518815,,
642be7e5fe615a08c22b68bb,company,company,female,autre,04/04/2023,1685459200857,VRAI,SAS,"31 Rue Thomas Edison, Canéjan, France",0,1685459200855,,
64271af3f0cd0f064c1f045f,company,company,male,bouche à oreille,31/03/2023,1680284403392,VRAI,SAS,58 AV DE GALGON 33140 VILLENAVE D'ORNON,,,,
6426984918aa0344da152b72,company,company,female,autre,31/03/2023,1681134407553,VRAI,SAS,15 Allee de la Foret - 64200 Biarritz,20,1681134407551,,
6425b81a18aa0344da152ae5,company,school,male,bouche à oreille,30/03/2023,1680193562279,VRAI,,,,,,
6425b49918aa0344da152ad9,company,school,female,recherche web,30/03/2023,1680192665925,VRAI,SAS,,,,,
6425b41718aa0344da152ad6,company,company,female,bouche à oreille,30/03/2023,1680192535624,VRAI,,,,,,
6425b36c18aa0344da152ad4,company,company,female,bouche à oreille,30/03/2023,1680192364771,VRAI,,,,,,
6425b29f18aa0344da152ad1,company,company,female,bouche à oreille,30/03/2023,1680192158968,VRAI,,,,,,
642562aa18aa0344da1529e3,company,company,male,autre,30/03/2023,1680171829122,VRAI,SAS,"39 Rue de Liège, Paris, France",20,,,
6423e0ce18aa0344da15269f,company,school,male,bouche à oreille,29/03/2023,1686034497468,VRAI,,,,1686034497464,,
6421d09418aa0344da1523a2,company,company,male,bouche à oreille,27/03/2023,1679937684725,VRAI,SAS,16 RUE DU DOME 92100 BOULOGNE-BILLANCOURT,,,,
642194b4d09d560320d2b5cb,company,company,female,bouche à oreille,27/03/2023,1679922460001,VRAI,SAS,"Z A Ecopole bois majou 3 Aux Halies loupiac de la Réole, Aux Halles, Loupiac-de-la-Réole, France",20,,,
64216cc7d09d560320d2aff6,company,school,female,bouche à oreille,27/03/2023,1679912168027,VRAI,,,,1679912168024,,
642149afd09d560320d2afb4,company,company,male,recherche web,27/03/2023,1679923953193,VRAI,MICRO,"12 Rue d'Estienne d'Orves, Nîmes, France",0,1679923953190,,
6419a616d09d560320d2a6c7,company,school,female,autre,21/03/2023,1679404872170,VRAI,ASSO,"2 et 4 avenue de la Libération , Issoire, France",0,1679404624101,,
641872afb7d2e67417912d20,company,school,female,autre,20/03/2023,1679324164211,VRAI,SAS,"8 Parvis des Chartrons, Bordeaux, France",0,,,
64144f0543068357ef84281a,company,company,female,autre,17/03/2023,1679052549490,VRAI,,,,,,
64144ed843068357ef842817,company,company,male,bouche à oreille,17/03/2023,1679652024967,VRAI,SAS,15 CHEMIN DES GRANDS BERTINS 33710 TEUILLAC,,1679652024965,,
64130db443068357ef8425c1,company,school,male,bouche à oreille,16/03/2023,1696321995842,VRAI,SAS,"40 Rue Alexandre Dumas, Paris, France",0,1696321995840,,
6409bc6cad121b1000e29361,company,school,female,autre,09/03/2023,1678359743209,VRAI,,"65 Quai Lawton, Bordeaux, France",0,,,
6409b0b7ad121b1000e2932f,company,school,male,autre,09/03/2023,1678356867303,VRAI,SARL,"125 Rue Georges Bonnac, Bordeaux, France",20,,,
6409ad85ad121b1000e29325,company,school,female,autre,09/03/2023,1701938746199,VRAI,ASSO,"29 Avenue Leclerc, Lyon, France",0,1701938746195,,
6408970bad121b1000e2911d,company,school,male,recherche web,08/03/2023,1678284555756,VRAI,,,,,,
6405d6f9ad121b1000e28c3d,company,company,female,bouche à oreille,06/03/2023,1678104607907,VRAI,GIE,"210 Rue Ingénieur Sansoube, La Roche-sur-Foron, France",0,,,
6400a85e410cf44bb0d4bf82,company,school,male,autre,02/03/2023,1678456480633,VRAI,,,,1678456480630,,
63ff7d96410cf44bb0d4be34,company,school,female,bouche à oreille,01/03/2023,1677688214107,VRAI,,,,,,
63fcc2669409a015887023fb,company,company,male,entreprise partenaire,27/02/2023,1677509726385,VRAI,SAS,"6 Rue d'Armaillé, Paris, France",20,,,
63f49c20be74f3780363bf2f,company,school,female,entreprise partenaire,21/02/2023,1676975292853,VRAI,,"1 Quai Armand Lalande, Bordeaux, France",0,,,
63f343c4be74f3780363bbcd,company,school,male,entreprise partenaire,20/02/2023,1685713706687,VRAI,ASSO,"40 Route de la Croix du Milieu, La Couronne, France",20,1685713701348,,
63ed082fc21e125db591cb7b,company,school,male,autre,15/02/2023,1686218683496,VRAI,SAS,"124 Rue Abbé de l'Épée, Bordeaux, France",0,1686218683495,,
63e960c779991a5c33ff6d7f,company,school,female,,12/02/2023,1676239047895,VRAI,,,,,,
